Time (s),Acceleration Without HSI (m/s²),Acceleration With HSI (m/s²)
30.79,0.35867009043176995,0.05663609693368938
30.8,0.5555069081967703,0.1909634426362337
30.810000000000002,0.7436229826271459,0.32232436905512846
30.82,0.9201166460498694,0.44870770268918597
30.830000000000002,1.0822238959518156,0.5681341539986644
30.84,1.227357412574276,0.6786837766546158
30.85,1.3531578791931835,0.7785376313667312
30.86,1.4575545674803556,0.8660305632882742
30.87,1.538828358899477,0.9397082201606732
30.88,1.5956681143873837,0.9983792307996701
30.89,1.6272112369719012,1.0411534680416636
30.900000000000002,1.6330615083693116,1.0674596236735256
30.91,1.6132813488674898,1.0770394281320348
30.92,1.5683606003632227,1.0699207877030015
30.93,1.499168567087159,1.0463766827376069
30.94,1.4068992154173616,1.0068797277255876
30.95,1.2930203152139221,0.952063039152792
30.96,1.1592356255370795,0.8826962412424061
30.970000000000002,1.0074653337979098,0.799681435991146
30.98,0.8398447430348922,0.7040686867754984
30.990000000000002,0.6587358989041112,0.5970852557916062
31.0,0.46674273177638864,0.4801687668700439
31.01,0.26671837137442717,0.35499263230600875
31.02,0.06175407186983357,0.2234729613975432
31.03,-0.14485747158598358,0.08774959714038895
31.04,-0.3496864724117506,-0.04986086019127285
31.05,-0.5492543235882204,-0.18693637816540673
31.060000000000002,-0.7401369349414245,-0.3210364343151843
31.07,-0.9190710329706152,-0.4497926718256182
31.080000000000002,-1.0830506638476611,-0.5709907977442215
31.09,-1.2294031983409228,-0.6826333838320264
31.1,-1.355838395892172,-0.7829775233550977
31.11,-1.4604695245723764,-0.8705467183710306
31.12,-1.5418108774190626,-0.9441216424358561
31.13,-1.5987600473772137,-1.0027183276473843
31.14,-1.6305751387540335,-1.045563999880294
31.150000000000002,-1.6368563667157927,-1.0720799225964501
31.16,-1.6175385098852453,-1.0818775151754356
31.17,-1.5728962535321327,-1.0747695235251336
31.18,-1.503559737853294,-1.0507932909662685
31.19,-1.4105337928894974,-1.0102393849027176
31.2,-1.2952123322320108,-0.9536768951117705
31.21,-1.1593796483539052,-0.8819670643497087
31.220000000000002,-1.0051927792195219,-0.7962593921140859
31.23,-0.8351430366358225,-0.6979682861575829
31.240000000000002,-0.651999176882238,-0.5887326901981023
31.25,-0.45873843013220256,-0.4703647710294874
31.26,-0.25847375042359616,-0.3447957834235111
31.27,-0.05438568757199104,-0.21402715619782642
31.28,0.15033475036052227,-0.08009271710360077
31.29,0.35252941308057734,0.054965612688872026
31.3,0.5491037615125132,0.18911040691846012
31.310000000000002,0.7370498688431179,0.3203148468383063
31.32,0.9134685439988361,0.4465695597521638
31.330000000000002,1.07559747068032,0.56589727911685
31.34,1.2208502013720264,0.6763802503711214
31.35,1.3468672389871557,0.7762016124510299
31.36,1.4515762137843204,0.8636977182578963
31.37,1.5332544347306019,0.9374146363630347
31.38,1.590584873389083,0.9961599024785907
31.39,1.622696570889684,1.039040589245767
31.400000000000002,1.6291826545094277,1.0654810217952617
31.41,1.610093145416883,1.0752174959460223
31.42,1.5659046002146055,1.0682722060357253
31.43,1.4974731797217489,1.0449130783237601
31.44,1.4059808487259238,1.005609210651147
31.45,1.2928852782707292,0.9509923559475119
31.46,1.1598823788615622,0.8818331125770087
31.470000000000002,1.0088865794950066,0.7990365646466833
31.48,0.84202886075944,0.7036569472233064
31.490000000000002,0.6616673582919572,0.5969257122430024
31.5,0.4704013255212221,0.48028338746673277
31.51,0.2710773717738627,0.35540382808598153
31.52,0.06677766177846502,0.2242003239484325
31.53,-0.13921695981115104,0.08880638457390796
31.54,-0.3434909007287918,-0.04847087259256416
31.55,-0.5425811152488906,-0.1852211243031467
31.560000000000002,-0.7330790705859317,-0.31901647325016697
31.57,-0.9117355280979478,-0.44750065300100034
31.580000000000002,-1.0755556539693232,-0.5684696046602914
31.59,-1.2218740012083613,-0.6799333196320536
31.6,-1.3484030813159071,-0.7801530516966095
31.61,-1.453254569816586,-0.8676533094705843
31.62,-1.5349374145230867,-0.941213194507154
31.63,-1.5923410395473487,-0.9998454616579664
31.64,-1.6247135990598063,-1.042773304399903
31.650000000000002,-1.6316445073732493,-1.0694140086413844
31.66,-1.6130575358627732,-1.0793755780743237
31.67,-1.569216427247775,-1.0724680344819943
31.68,-1.5007403567641302,-1.0487264667649598
31.69,-1.4086228278084425,-1.0084391967442803
31.7,-1.294245638402328,-0.9521725427631883
31.71,-1.159379837853892,-0.8807840139206613
31.720000000000002,-1.0061679853087413,-0.7954182094794164
31.73,-0.8370858721456272,-0.6974835597810509
31.740000000000002,-0.6548861734135775,-0.5886123134870932
31.75,-0.46253014980809115,-0.47060975509660813
31.76,-0.26311561545967005,-0.3454006260725048
31.77,-0.05980941645564309,-0.21498064377328838
31.78,0.14420933421768928,-0.08137892485432258
31.79,0.34579248979062605,0.05336639737132576
31.8,0.5418538025594452,0.18722107339941407
31.810000000000002,0.7293922643416948,0.3181612853274134
31.82,0.9055145808053816,0.44418089109953884
31.830000000000002,1.0674635202657754,0.5633063107444375
31.84,1.2126568645297193,0.6736238749241853
31.85,1.3387381582320927,0.7733208409298581
31.86,1.4436363191134232,0.8607371060237439
31.87,1.5256275252058513,0.9344210064405084
31.88,1.5833906237198538,0.9931804615842313
31.89,1.6160472411374733,1.0361207192391522
31.900000000000002,1.6231799208781783,1.0626621618687466
31.91,1.6048255189101086,1.0725355689081886
31.92,1.5614458367574102,1.0657569673691094
31.93,1.493881916470799,1.0425885888021145
31.94,1.403301460175145,1.0034953882548108
31.95,1.2911496859884823,0.9491073056323416
31.96,1.159112331609085,0.8801957243612978
31.970000000000002,1.0090958005270465,0.7976687642474437
31.98,0.8432244702543105,0.7025850102261915
31.990000000000002,0.6638501255894056,0.5961802137270616
32.0,0.473564561025078,0.4798976240137926
32.01,0.2752045786181337,0.35541086291427804
32.02,0.07183936485966017,0.224629100371551
32.03,-0.13326657177800494,0.08967756265180367
32.04,-0.33671679596442533,-0.04714862395870597
32.05,-0.5350690409394038,-0.18345372080525038
32.06,-0.7249355162400263,-0.3168254436213705
32.07,-0.9030858674359222,-0.44492245016412824
32.08,-1.066540630596768,-0.5655533697670835
32.09,-1.2126450112214138,-0.6767375459154319
32.1,-1.3391168926912098,-0.7767417674213701
32.11,-1.444068166867682,-0.8640924334902
32.12,-1.5260035609103153,-0.9375676124684907
32.13,-1.5838049430528287,-0.9961771560850811
32.14,-1.616710788793855,-1.0391406021513072
32.15,-1.6242997647950623,-1.065871749559913
32.160000000000004,-1.6064845170322526,-1.0759758189298052
32.17,-1.563517518888058,-1.0692608231209562
32.18,-1.4960063386997016,-1.0457602648552857
32.19,-1.4049320537101884,-1.0057606772259764
32.2,-1.291662653814556,-0.9498256967054834
32.21,-1.157953572324624,-0.8788087141218214
32.22,-1.005929826761783,-0.7938485392821504
32.230000000000004,-0.8380480131491919,-0.6963462849860194
32.24,-0.6570405921421062,-0.5879258379683475
32.25,-0.46584846364983235,-0.47038377035553397
32.26,-0.2675498584398493,-0.3456364796197997
32.27,-0.0652935948195881,-0.21567226314640792
32.28,0.13775720691514948,-0.0825139956699615
32.29,0.33846824437226364,0.051805351047127565
32.3,0.5337651830778036,0.1852560054530851
32.31,0.720657415234338,0.31581849821683206
32.32,0.8962609668939767,0.4414914260411985
32.33,1.057827102700003,0.5603066337023832
32.34,1.2027812146743588,0.6703565027311539
32.35,1.3287731437997135,0.7698345176728428
32.36,1.4337360615875496,0.8570862187879579
32.37,1.5159474938887036,0.9306641070447558
32.38,1.574083960513514,0.9893779951049763
32.39,1.6072606433987986,1.0323322915151796
32.4,1.6150495847519157,1.0589438446853017
32.410000000000004,1.597473711335203,1.0689377943320926
32.42,1.554978594959166,1.0623234793058762
32.43,1.4883881762965223,1.039356711178899
32.44,1.3988536289291136,1.0004975783263388
32.45,1.287805365515935,0.9463736536104738
32.46,1.1569166367063588,0.8777568102424932
32.47,1.0080835714830434,0.7955581525946048
32.480000000000004,0.8434216871456659,0.7008406911002639
32.49,0.665274001376408,0.5948444845382841
32.5,0.4762220883696763,0.4790152170538395
32.51,0.2790896683847162,0.35502549113880316
32.52,0.0769290622092464,0.22477893886375133
32.53,-0.12701605369121974,0.09039042780744862
32.54,-0.32937338323597604,-0.04585954691015773
32.55,-0.5267266817448878,-0.18159283983021648
32.56,-0.7157141124451344,-0.3144158960886782
32.57,-0.8931290773237445,-0.44200524833729804
32.58,-1.0560117481658193,-0.5621847673793856
32.59,-1.2017214609661024,-0.6729851579665579
32.6,-1.327984091307424,-0.772680170884437
32.61,-1.432913552407571,-0.8597990087428911
32.62,-1.5150114711920926,-0.9331192535924107
32.63,-1.5731527727526977,-0.9916482199811706
32.64,-1.6065665324090033,-1.0346021469464526
32.65,-1.6148207382666993,-1.061391809177411
32.660000000000004,-1.5978168170391793,-1.0716202432814486
32.67,-1.5557956762732823,-1.0650941289916798
32.68,-1.4893526680107108,-1.0418460038939592
32.69,-1.399455374445699,-1.002161011034536
32.7,-1.2874563098332028,-0.9466001219974133
32.71,-1.1550929358226225,-0.8760121351242054
32.72,-1.0044696742814274,-0.7915290740081378
32.730000000000004,-0.8380202526033684,-0.6945432695859615
32.74,-0.658452781026361,-0.5866684424233372
32.75,-0.4686834031806411,-0.46969047679858095
32.76,-0.2717663204090412,-0.34551544807218815
32.77,-0.07082800001834863,-0.21612238145382884
32.78,0.13098852338154973,-0.08352624367466654
32.79,0.33056662543526116,0.05024665263768483
32.8,0.5248474994094209,0.1831724265935819
32.81,0.7108544151232257,0.3132374049446629
32.82,0.8857161436905427,0.43844652097611936
32.83,1.046695866154888,0.5568388638188861
32.84,1.1912299816571719,0.6665149057977221
32.85,1.3169779045962076,0.7656765345663283
32.86,1.4218800529329316,0.8526770899490879
32.87,1.5042178062553144,0.9260751805746016
32.88,1.5626671787664999,0.9846840518969009
32.89,1.5963378981432514,1.0276082691394943
32.9,1.6047916024939581,1.054261542980487
32.910000000000004,1.588036534514575,1.064363213846263
32.92,1.546500567140076,1.0579153519585156
32.93,1.4809885612800604,1.0351665430329564
32.94,1.3926329015888892,0.9965711871659798
32.95,1.2828468514552813,0.9427538258988141
32.96,1.153288873073455,0.8744864086698093
32.97,1.005842588467822,0.7926828506982756
32.980000000000004,0.8426124162904628,0.6984105390898662
32.99,0.66593020936187,0.5929137225581083
33.0,0.4783645760999272,0.47764010733375495
33.01,0.28272289165705355,0.35426036282789203
33.02,0.08203672913111171,0.22467103529004312
33.03,-0.12047556298844642,0.09097442611398839
33.04,-0.32147081472328504,-0.0445663735801011
33.05,-0.5175640535286018,-0.17959395105337966
33.06,-0.7054246148148109,-0.3117367224086325
33.07,-0.8818745346433287,-0.4386921609229478
33.08,-1.043977889108116,-0.5583020325400698
33.09,-1.1891116228658651,-0.6686104946235663
33.1,-1.3150122227439298,-0.7678997484118384
33.11,-1.4197974275640106,-0.8547027529036214
33.12,-1.5019668864061768,-0.927797170396435
33.13,-1.5603892006289546,-0.9861881453417124
33.14,-1.5942843364453372,-1.02908896022497
33.15,-1.6032096911239369,-1.0559078004954374
33.160000000000004,-1.587055401959789,-1.0662460787665764
33.17,-1.546050541094932,-1.0599097681362755
33.18,-1.4807776627028397,-1.0369310023279315
33.19,-1.3921898114491964,-0.9975938616616106
33.2,-1.2816223816478876,-0.9424565852909664
33.21,-1.150792526663522,-0.872362805772599
33.22,-1.0017810335285289,-0.7884366494843071
33.230000000000004,-0.8369950991806087,-0.6920600724364356
33.24,-0.6591143567551445,-0.584834683674527
33.25,-0.47102580673188366,-0.46853355419226633
33.26,-0.2757551839495836,-0.3450503048198088
33.27,-0.07640229130912989,-0.21635268269182412
33.28,0.12391400486486688,-0.08444593206485666
33.29,0.3220985818388513,0.048651930334825545
33.3,0.5151117666888368,0.18092445427576095
33.31,0.6999941786544218,0.3103653241364375
33.32,0.8738907572909035,0.4349875082080556
33.33,1.0340800235398229,0.5528392473604469
33.34,1.1780127886672833,0.6620312204642866
33.35,1.3033613296979676,0.760775958614326
33.36,1.408076318844938,0.8474368108027386
33.37,1.4904455122544022,0.9205804768458965
33.38,1.5491462578959367,0.9790252008314608
33.39,1.583283836933741,1.0218767101585116
33.4,1.592409597441705,1.048545964422658
33.410000000000004,1.576516359591799,1.0587463141617894
33.42,1.5360128443310523,1.0524719269569707
33.43,1.4716828703618634,1.0299632808391315
33.44,1.3846377889908494,0.9916681691731764
33.45,1.2762713864292476,0.9382073229496039
33.46,1.148225050551442,0.870352224944239
33.47,1.0023676787204545,0.7890192879770197
33.480000000000004,0.8407903660570035,0.6952800814094696
33.49,0.6658114149082854,0.5903827784454023
33.5,0.4799837332342488,0.4757765469672483
33.51,0.2860950976301099,0.3531290642580879
33.52,0.08715246107342481,0.2243281010097661
33.53,-0.11365564195240604,0.09146104735216462
33.54,-0.3130201435874077,-0.043229315225655394
33.55,-0.5075925816164366,-0.17740957342609054
33.56,-0.6940786696338668,-0.30873347616119406
33.57,-0.8693339432356065,-0.4349226145047014
33.58,-1.0304506408485476,-0.5538394033823598
33.59,-1.1748267865198017,-0.6635436303260477
33.6,-1.3002120944308675,-0.7623275051601424
33.61,-1.404729935785499,-0.8487287472392735
33.62,-1.4868791125359975,-0.9215256966356745
33.63,-1.5455225354915922,-0.9797217054131513
33.64,-1.5798713710891108,-1.0225274325832787
33.65,-1.5894725348599115,-1.049348881755129
33.660000000000004,-1.5742048275547844,-1.0597863573660824
33.67,-1.5342852397375808,-1.0536456933667147
33.68,-1.4702829690214392,-1.0309591086085208
33.69,-1.3831355020626093,-0.9920098634313108
33.7,-1.2741594901433497,-0.9373533005502196
33.71,-1.1450494625499859,-0.8678272050383143
33.72,-0.9978595532132678,-0.7845465745543566
33.730000000000004,-0.8349667880821252,-0.6888812646315501
33.74,-0.6590182181346109,-0.5824186837867569
33.75,-0.47286733534146214,-0.4669168112801
33.76,-0.27950699157329273,-0.34425452155787434
33.77,-0.08200603070109418,-0.2163861158564687
33.78,0.11654491574902713,-0.08530514166058381
33.79,0.3130760374346592,0.04698046996785263
33.8,0.5045703919289123,0.1784633813159336
33.81,0.6880894135005566,0.30714632330828917
33.82,0.8607976299809544,0.43105210848542036
33.83,1.0199923242113045,0.5482401304206836
33.84,1.1631421247211315,0.6568334671367448
33.85,1.2879354620860535,0.7550575949118442
33.86,1.3923362742878955,0.8412881289439316
33.87,1.4746412233495554,0.9141018782864123
33.88,1.5335308406014398,0.9723236732803012
33.89,1.568106983159044,1.015061417078505
33.9,1.5779108426011355,1.0417236972000539
33.910000000000004,1.562919101874235,1.0520176576111104
33.92,1.5235199035703284,1.0459288819074892
33.93,1.4604740895085304,1.023688787844877
33.94,1.3748697597172925,0.9857375485314018
33.95,1.2680789183902395,0.9326911866757797
33.96,1.1417236113596474,0.8653200363793193
33.97,0.9976558063954476,0.7845425396016931
33.980000000000004,0.8379510583823322,0.6914340879558014
33.99,0.664911739090637,0.5872463438862191
34.0,0.48107232685508783,0.47342920823365586
34.01,0.2891977546367449,0.3516461450460788
34.02,0.09226649645005074,0.2237743069316412
34.03,-0.10656719319610682,0.091883685529445
34.04,-0.30403329826274367,-0.04180628452901486
34.05,-0.49682507426278383,-0.1749895781559103
34.06,-0.6816897867380318,-0.30534875262895245
34.07,-0.855521306341176,-0.4306328000934711
34.08,-1.0154442679230395,-0.5487276364924615
34.09,-1.1588812306446834,-0.6577109458113174
34.1,-1.2835977476488236,-0.7558865811624638
34.11,-1.3877246352434642,-0.8417980872320578
34.12,-1.4697609937754261,-0.9142251213837777
34.13,-1.528564697652731,-0.9721696411502578
34.14,-1.5633384468394165,-1.0148400118469845
34.15,-1.5736188083384164,-1.041640435827314
34.160000000000004,-1.5592732215095655,-1.052170576291142
34.17,-1.5205063689089968,-1.0462366272123234
34.18,-1.4578735507065366,-1.0238712970218489
34.19,-1.372295692522403,-0.9853571711956628
34.2,-1.2650690986325692,-0.9312464237439254
34.21,-1.1378633810009877,-0.8623701931039613
34.22,-0.9927030291375449,-0.7798329904599659
34.230000000000004,-0.83193128860935,-0.6849907099420641
34.24,-0.6581585571036163,-0.5794143255701376
34.25,-0.4742004871211134,-0.46484429197070376
34.26,-0.2830126633193945,-0.3431422826664223
34.27,-0.08762870360836221,-0.21624681703306867
34.28,0.10889304009598066,-0.08613760219594786
34.29,0.3035118651401616,0.04518947123664231
34.300000000000004,0.4932371460450957,0.1757380148838929
34.31,0.6751545908199967,0.30352163470085414
34.32,0.8464517296532013,0.4265749169153783
34.33,1.004448022876149,0.5429705075300832
34.34,1.1466333135600093,0.6508461536894043
34.35,1.270715468010953,0.7484426364074988
34.36,1.3746746937512815,0.8341501353337057
34.37,1.456819084053538,0.906557614501537
34.38,1.515834206043997,0.9644980945489223
34.39,1.5508195272088554,1.0070826737212937
34.4,1.561306238167993,1.033717940185524
34.410000000000004,1.5472542010540333,1.044104593129413
34.42,1.5090295911696443,1.038218909710007
34.43,1.4473683783370492,1.0162822297104874
34.44,1.3633332303442358,0.9787260000586374
34.45,1.2582720946827877,0.9261605166594351
34.46,1.1337854280808104,0.8593541355038775
34.47,0.9917060744853361,0.7792266898974743
34.480000000000004,0.8340918345674773,0.6868568496340617
34.49,0.6632267682337785,0.5834991409397999
34.5,0.48162419521554856,0.47060328123777156
34.51,0.2920229666261557,0.349827122471218
34.52,0.09736923628201168,0.22303519384441214
34.53,-0.09922145707786309,0.09227745560738937
34.54,-0.2945230571670677,-0.04025317089458136
34.550000000000004,-0.48527569493038625,-0.17228155305041082
34.56,-0.6682733096922958,-0.30152263760108244
34.57,-0.8404528950766651,-0.4257562000500855
34.58,-0.998975679225125,-0.5428946038281003
34.59,-1.1412921896313863,-0.6510357852498578
34.6,-1.265186423978932,-0.7484969575223129
34.61,-1.3687984657819665,-0.8338286256890031
34.62,-1.4506288805685548,-0.9058124563823
34.63,-1.509531188603172,-0.963449440037143
34.64,-1.5446999863077688,-1.005945980865309
34.65,-1.555661652139992,-1.032704834989211
34.660000000000004,-1.5422722606812564,-1.043325438355314
34.67,-1.504723976095151,-1.0376147670843836
34.68,-1.4435576729230992,-1.0156063273330747
34.69,-1.3596767256121967,-0.9775820645384837
34.7,-1.2543555044477857,-0.9240905920358308
34.71,-1.1292364350686246,-0.8559554763887233
34.72,-0.9863114041791138,-0.7742692531675378
34.730000000000004,-0.827886308483489,-0.6803718568449814
34.74,-0.6565308673664679,-0.5758154480354171
34.75,-0.47501861007782026,-0.46232036965069356
34.76,-0.28626351353872004,-0.34172847583980703
34.77,-0.09325973928360738,-0.21595999601478788
34.78,0.10097065794048418,-0.08697847682632392
34.79,0.29341986037455525,0.043234361344005566
34.800000000000004,0.4811271348534727,0.17269508252424895
34.81,0.6612059142310358,0.29943014652950245
34.82,0.8308701371594149,0.4214879712446606
34.83,0.9874648457262915,0.5369566580374391
34.84,1.128504478994077,0.6439909704754033
34.85,1.2517196020159571,0.7408494075917963
34.86,1.3551096764890596,0.8259390461801264
34.87,1.4369967379860045,0.897863071221825
34.88,1.4960732373671783,0.9554643080104304
34.89,1.531437296113736,0.9978580718814802
34.9,1.5426102839040279,1.0244493187672967
34.910000000000004,1.5295345968374077,1.034932047461485
34.92,1.492553101971704,1.0292724712872223
34.93,1.4323750532169144,1.0076807753202282
34.94,1.3500355524405756,0.9705784855750937
34.95,1.2468562528707658,0.9185690309152733
34.96,1.1244137981748668,0.8524178057586748
34.97,0.9845197228797304,0.7730452153896955
34.980000000000004,0.8292118567982025,0.681532463059142
34.99,0.6607535589118306,0.579136104479145
35.0,0.4816342563413925,0.46730455175466634
35.01,0.29456348557190354,0.34768845376516033
35.02,0.10245126063509154,0.2221375394168461
35.03,-0.09162999107038056,0.09267895664862778
35.04,-0.2845030238546916,-0.038524178490623076
35.050000000000004,-0.47295993341038084,-0.16923123770959012
35.06,-0.6538463832987228,-0.2971932341176626
35.07,-0.8241472129787921,-0.4202241990589878
35.08,-0.9810643904161302,-0.5362659787995322
35.09,-1.1220798147512312,-0.643439206578043
35.1,-1.2449985262454974,-0.740076258621635
35.11,-1.347971710453912,-0.824735813287477
35.12,-1.4295025924573446,-0.8962023006762296
35.13,-1.4884410557236467,-0.953476210332732
35.14,-1.5239739911873627,-0.9957623270877882
35.15,-1.535617778068299,-1.0224622920841047
35.160000000000004,-1.5232171433803958,-1.0331756716958618
35.17,-1.4869515348626128,-1.0277105613223518
35.18,-1.4273468808907448,-1.0061014656668323
35.19,-1.345288022992687,-0.9686296026567695
35.2,-1.2420258254014651,-0.9158395024439981
35.21,-1.1191732843563402,-0.8485461003901559
35.22,-0.978686764223334,-0.7678283315767854
35.230000000000004,-0.8228312949115354,-0.6750080343307113
35.24,-0.6541319506353179,-0.5716160334398201
35.25,-0.47531591337693074,-0.4593498209106266
35.26,-0.2892512668482565,-0.34002865007993005
35.27,-0.09888853101138818,-0.21555177852877175
35.28,0.09279052136209212,-0.08786409100192974
35.29,0.28281471388381274,0.041069174726736
35.300000000000004,0.4682567690713654,0.16927971368636957
35.31,0.6462612873296603,0.29480897783485305
35.32,0.8140720116293566,0.41572141030288806
35.33,0.9690629538377133,0.530122877548662
35.34,1.1087765067252884,0.6361875835733394
35.35,1.2309691676607886,0.7321942079147971
35.36,1.333662606787905,0.816569084452154
35.37,1.4151952884955825,0.8879316973142424
35.38,1.4742683836026569,0.9451362943818175
35.39,1.5099797176935719,0.9873034289352262
35.4,1.5218410463985508,1.0138367862021187
35.410000000000004,1.5097767000012745,1.0244233952203874
35.42,1.4741049546155383,1.0190186192095039
35.43,1.415506566855901,0.9978203592196837
35.44,1.334986996322656,0.9612389413320315
35.45,1.233839408327239,0.9098696659459068
35.46,1.1136144350233765,0.8444738237024447
35.47,0.9761001225666965,0.7659713808458939
35.480000000000004,0.8233121054047139,0.6754451143801821
35.49,0.6574906384287256,0.5741525499275629
35.5,0.4810985121516805,0.46353945099139393
35.51,0.29681271983374524,0.3452474677425841
35.52,0.10750334187333127,0.22110917303274455
35.53,-0.08380465107380487,0.09312597252363078
35.54,-0.27398760261602356,-0.03657223571637614
35.550000000000004,-0.45989457580152976,-0.16578303785942336
35.56,-0.6384279184664781,-0.2922972748651539
35.57,-0.8066249566636423,-0.41396678612219057
35.58,-0.961732481555661,-0.5287660176299003
35.59,-1.1012671300746126,-0.6348408302210732
35.6,-1.2230575740074392,-0.7305406545896963
35.61,-1.3252679516980232,-0.814433639863681
35.62,-1.4064053757887667,-0.8853078049175306
35.63,-1.4653168520712596,-0.9421636522068072
35.64,-1.5011820044213844,-0.9842047044648963
35.65,-1.513507433850956,-1.0108317976553518
35.660000000000004,-1.5021265567137374,-1.0216449274388182
35.67,-1.4672059150375694,-1.016453553675271
35.68,-1.4092559732409602,-0.9952932631049337
35.69,-1.3291420622504302,-0.9584443253473065
35.7,-1.2280899811546895,-0.9064465243896517
35.71,-1.1076810813666507,-0.8401049638684156
35.72,-0.9698333300622966,-0.7604832143995116
35.730000000000004,-0.8167674324123306,-0.6688827437314709
35.74,-0.6509599204846584,-0.5668103778329912
35.75,-0.47508747704021737,-0.4559378704574559
35.76,-0.2919680732397874,-0.3380589328661663
35.77,-0.10450445604126166,-0.2150489960645834
35.78,0.0843658303551881,-0.08883159798247757
35.79,0.27171198397447727,0.03864700626379629
35.800000000000004,0.45464373333852676,0.1654360037464803
35.81,0.630340279770038,0.2895941434771903
35.82,0.7960785537775252,0.409204228649346
35.83,0.949264903860467,0.52239230987637
35.84,1.0874730026870263,0.6273545310222141
35.85,1.2084884739871868,0.722392258854304
35.86,1.3103581093119596,0.8059534639791333
35.87,1.391439253903549,0.8766760117261225
35.88,1.4504436160180074,0.9334271868441653
35.89,1.4864697792591224,0.9753337958994845
35.9,1.49902012125385,1.0017986088147528
35.910000000000004,1.4880003589068993,1.0125014050143903
35.92,1.4537029628211322,1.0073858884454776
35.93,1.3967784843710602,0.9866365010668416
35.94,1.3182007315551747,0.9506510111859636
35.95,1.2192322385846868,0.9000152102007603
35.96,1.1013954555102803,0.8354849813692166
35.97,0.9664527659975823,0.7579786415736454
35.980000000000004,0.8163953718988198,0.6685793551652662
35.99,0.6534380008354387,0.5685443189628222
36.0,0.48001404816523013,0.4593150697426563
36.01,0.29876473854155305,0.3425222481461435
36.02,0.11251645478826505,0.2199787308529129
36.03,-0.07575757463158608,0.09365710274419269
36.04,-0.2629919745087484,-0.03434948317572523
36.050000000000004,-0.44609767336356754,-0.1618806253734742
36.06,-0.6220385544888669,-0.2867708260675605
36.07,-0.7879089726683869,-0.4069133525790615
36.08,-0.9410045500344285,-0.5203184400652948
36.09,-1.0788799831864948,-0.6251597893063838
36.1,-1.1993901536816363,-0.7198058661604846
36.11,-1.3007140222277405,-0.8028356776307283
36.12,-1.381363856336083,-0.8730417356324065
36.13,-1.4401845912879174,-0.9294251252188387
36.14,-1.4763490676109439,-0.9711884863156236
36.15,-1.489354363063925,-0.9977321408960262
36.160000000000004,-1.479022639027646,-1.0086567523465317
36.17,-1.4455073478054585,-1.00377329244248
36.18,-1.3893029701549424,-0.9831183874139089
36.19,-1.3112543487115313,-0.946970994713799
36.2,-1.2125606695417754,-0.895865340028559
36.21,-1.0947694532263763,-0.8305953476523874
36.22,-0.9597574453007026,-0.7522073185290223
36.230000000000004,-0.8096976374248511,-0.661979939123855
36.24,-0.6470142038261002,-0.5613932375886392
36.25,-0.4743292600721322,-0.4520901998334733
36.26,-0.294406522328961,-0.33583589942648523
36.27,-0.11009689524199101,-0.21447891666194702
36.28,0.07571020851590417,-0.08991857487170662
36.29,0.2601280681726521,0.03592054351152443
36.300000000000004,0.4403069542717511,0.16110766547755298
36.31,0.6134640919186302,0.2837213136204802
36.32,0.776912967211718,0.40186513113958877
36.33,0.9280956060237855,0.5136878825436811
36.34,1.0646202479341065,0.6174102243518855
36.35,1.1843047877799313,0.7113587561199414
36.36,1.2852239995902777,0.794005476709332
36.37,1.3657565174388215,0.8640087099433
36.38,1.4246263789741753,0.9202503805428665
36.39,1.4609339809318342,0.9618645534299183
36.4,1.4741725902408909,0.9882534315289111
36.410000000000004,1.4642288214882104,0.9990892572285152
36.42,1.4313682026921115,0.9943032490646194
36.43,1.376209455828416,0.9740651763223023
36.44,1.2996928041822549,0.9387588193172818
36.45,1.2030480644311659,0.8889589644636646
36.46,1.0877673641450978,0.8254146221602097
36.47,0.9555852536497157,0.7490410453091857
36.480000000000004,0.808466247854369,0.6609203637069481
36.49,0.6485970985774323,0.562307896632862
36.5,0.47837902890358713,0.454639130521826
36.51,0.3004142721166318,0.33953146249515637
36.52,0.11748178370696952,0.21877534519608846
36.53,-0.06750116597352834,0.09431131793316858
36.54,-0.2515320737834761,-0.031807845093596084
36.550000000000004,-0.4315885102514872,-0.15746762822172433
36.56,-0.6047006187757064,-0.2805500862834618
36.57,-0.7680242105568649,-0.39899358863016776
36.58,-0.9189076589101526,-0.5108474109216362
36.59,-1.054946990809045,-0.6143157818422285
36.6,-1.1740258634028153,-0.707788271416856
36.61,-1.2743399507203643,-0.7898562249169429
36.62,-1.3544079869032746,-0.8593176372214341
36.63,-1.4130736976778526,-0.9151748091767153
36.64,-1.4495036736971383,-0.9566299055456912
36.65,-1.46318576031625,-0.9830830102110883
36.660000000000004,-1.4539309374867453,-0.9941356316948964
36.67,-1.4218793857782994,-0.9896002990005309
36.68,-1.3675090763388371,-0.969514502136262
36.69,-1.2916433820953444,-0.9341553713877367
36.7,-1.1954533379270311,-0.884050605788175
36.71,-1.0804504788566396,-0.8199814512372827
36.72,-0.9484675603238459,-0.7429748919697766
36.730000000000004,-0.8016265497371478,-0.6542842894469472
36.74,-0.6422955400213173,-0.5553599453301227
36.75,-0.4730381070162166,-0.4478129137937351
36.76,-0.2965596567330824,-0.3333763885631143
36.77,-0.11565525246115795,-0.2138689118324238
36.78,0.0668376785591696,-0.09116254513845592
36.79,0.24808017431497617,0.03284268117965167
